time,lat,lon,Solar_Radiation_Flux,Cloud_Cover_Mean_24h,elevation
2024-02-06,68.4,89.1,1.075688875,0.31961495,62
2024-03-27,-6.5,141.5,16.417046,0.92919457,70
2024-05-08,-32.7,137.5,13.349677,0.20603773,121
2024-07-12,-8.3,-75.2,11.662246,0.7285825,254
2024-11-14,40.2,37.8,11.106734,0.33993497,1654
2024-02-12,34.4,-103.6,17.643382,0.029496906,1352
2024-12-21,58.7,-97.1,1.0261699375,0.9220579,287
2024-06-07,21.0,-100.6,26.388932,0.4315062,2048
2024-04-14,-23.3,138.3,22.00085,0.17505363,173
2024-08-16,35.4,138.5,15.250969,0.69939554,973
2024-08-04,-30.1,126.5,9.050948,0.73869747,239
2024-09-20,52.9,-132.2,1.211395125,1.0,262
2024-02-18,53.2,89.6,6.44744,0.94992214,1060
2024-12-17,42.4,89.3,7.6832,0.0607025,503
2024-05-02,-25.6,115.1,15.590226,0.70713246,175
2024-10-29,9.3,39.5,21.467418,0.33107528,2878
2024-01-25,19.0,32.7,18.973954,0.85550964,345
2024-05-10,39.9,20.7,18.414656,0.5740494,945
2024-08-11,-18.2,23.1,20.856168,0.00017973338,972
2024-04-08,29.6,-105.6,28.281626,0.018498842,1421
2024-12-17,63.0,151.4,0.3902450625,0.8888683,1469
2024-10-16,50.3,35.2,6.4463325,0.84870386,127
2024-07-15,-21.5,-45.6,16.516903,0.34305006,837
2024-04-18,-25.4,147.6,16.668386,0.2648342,589
2024-12-13,34.1,-4.2,10.004273,0.20407416,1220
2024-08-07,-17.0,-67.2,21.598258,0.38259992,3371
2024-09-20,36.7,-90.9,13.435352,0.45186874,174
2024-07-26,-2.2,20.2,17.580424,0.38773015,385
2024-11-14,-20.4,-57.8,28.318632,0.06405576,81
2024-03-22,3.9,115.6,20.20435,0.88831526,1419
2024-01-25,52.0,126.4,5.079957,0.7043394,225
2024-07-04,41.6,-71.6,19.034722,0.849956,88
2024-01-08,0.2,103.3,13.887236,0.96041185,8
2024-05-03,-24.3,121.2,18.91603,0.014911201,534
2024-05-28,-23.4,136.4,16.480744,0.00855779,261
2024-04-07,-21.8,-66.6,22.431764,0.50215054,4695
2024-08-03,-8.6,-77.8,21.480436,0.1313984,3468
2024-04-10,10.1,37.1,24.771228,0.45617944,2001
2024-08-05,-21.2,-54.6,17.105128,0.040675443,511
2024-09-15,63.6,84.2,12.56399,0.046109993,86
2024-12-21,58.6,79.4,0.8253174375,0.8874243,76
2024-01-11,56.5,113.7,3.245253,0.42524904,1643
2024-02-28,48.0,106.4,12.898412,0.6027875,1487
2024-09-06,-20.1,-63.8,22.5859,0.17236659,1218
2024-05-19,-19.0,-50.8,18.16845,0.3289351,439
2024-11-30,67.7,57.5,0.0,0.78829527,100
2024-02-07,-16.3,18.1,24.180888,0.91349775,1168
2024-05-01,-29.7,136.2,17.14906,0.07834586,97
2024-03-05,-55.0,-70.0,5.2272,1.0,89
2024-05-25,32.9,117.1,23.41819,0.3803719,21
2024-10-28,46.2,-99.5,8.957229,0.63567084,621
2024-05-04,30.6,73.3,24.346382,0.26454645,164
2024-11-07,2.0,28.3,16.622545,0.8822671,914
2024-07-09,65.7,100.2,22.090382,0.539136,616
2024-09-19,62.3,173.4,6.324401,0.82279795,458
2024-12-26,-17.6,-67.1,32.239684,0.70760626,4186
2024-10-22,42.4,106.8,13.036459,0.029915709,894
2024-06-30,-4.7,-65.6,15.615453,0.5865274,79
2024-06-07,42.2,78.1,23.271192,0.80008125,2986
2024-12-18,61.6,48.0,0.40986884375,0.95905167,90
2024-11-03,60.2,-136.3,3.23872875,0.58116406,1416
2024-10-13,-12.8,-52.6,21.806774,0.55756676,339
2024-06-10,45.7,125.9,26.708436,0.46784082,123
2024-09-19,51.3,68.6,15.183065,0.20334177,315
2024-08-04,60.8,127.9,19.65862,0.8100596,378
2024-06-29,55.7,60.5,2.93863975,0.98697054,261
2024-03-31,1.9,15.9,15.199824,0.8738182,428
2024-01-17,41.1,21.6,8.0569395,0.70523864,857
2024-05-04,21.1,35.8,28.81119,0.020445144,370
2024-09-16,30.5,-88.7,13.57966,0.42881986,24
2024-12-20,-54.6,-69.0,27.173106,0.8408944,717
2024-08-01,-8.2,-67.7,17.915964,0.2056348,168
2024-08-26,56.6,80.4,8.140728,0.97158206,139
2024-06-28,48.7,81.6,28.952872,0.04003341,710
2024-06-20,72.0,-76.6,25.798082,0.79824644,1051
2024-05-22,38.6,-90.6,25.34196,0.30232537,181
2024-11-12,47.1,105.7,8.234861,0.09862279,1183
2024-08-31,63.4,87.6,2.011360375,0.96996284,33
2024-08-19,50.4,130.2,22.480966,0.23675422,299
2024-06-20,9.9,9.2,24.283614,0.5234552,1075
2024-10-03,20.0,1.3,22.874542,0.029703796,535
2024-03-17,-13.0,135.0,9.769205,0.95678365,55
2024-10-29,-20.8,146.0,25.362578,0.14885232,254
2024-11-26,62.9,-92.3,0.75221425,0.8524375,45
2024-02-18,-0.2,-50.0,14.518859,0.87586474,6
2024-09-04,32.0,-95.8,10.245444,0.6990998,121
2024-10-09,19.3,20.8,23.454146,0.012390148,514
2024-10-13,33.2,85.3,20.284652,0.309779,5157
2024-02-01,38.7,61.2,10.310018,0.6136245,148
2024-06-06,-6.4,147.7,17.47767,0.4961252,871
2024-01-18,26.5,6.9,15.771833,0.8373011,613
2024-03-03,17.6,-9.4,24.42261,0.02147465,224
2024-05-07,-21.5,14.1,18.108278,0.18733308,281
2024-01-16,11.0,-74.0,19.112594,0.62383085,1376
2024-06-11,60.0,-116.7,10.629152,0.9276635,290
2024-09-07,-7.4,-39.3,23.656504,0.2400702,913
2024-05-16,-20.8,-57.3,16.664161,0.52693325,133
2024-11-13,61.8,-105.8,1.2743695,0.9758482,428
2024-10-21,61.4,-145.5,3.663842,0.91535884,1245
2024-06-27,35.1,69.8,27.094332,0.21679626,3822
2024-08-16,26.3,107.3,14.603504,0.6410848,1339
2024-06-28,48.1,114.7,17.550628,0.9040495,751
2024-03-12,-16.1,126.7,13.229037,0.8355764,437
2024-11-13,61.1,-113.9,0.8408085,0.97096586,160
2024-03-23,24.8,26.1,25.801902,0.038876057,549
2024-05-15,32.4,40.5,26.884726,0.3398357,705
2024-08-05,-12.0,19.6,21.74977,0.17324726,1409
2024-04-18,-13.2,15.4,21.531764,0.4160723,1695
2024-04-28,36.1,-87.4,21.797262,0.6365506,243
2024-01-18,-0.8,-64.0,19.008714,0.6140222,54
2024-11-27,39.5,118.7,9.23678,0.063817404,20
2024-06-02,46.5,136.9,22.017638,0.49898928,438
2024-01-11,37.7,114.1,10.365031,0.005157857,788
2024-05-17,4.7,6.3,16.799046,0.87949973,15
2024-03-02,67.0,-143.1,6.1826235,0.04160567,275
2024-03-11,56.8,-63.1,6.5618,0.8990989,513
2024-03-01,11.1,-5.9,23.572762,0.4537484,370
2024-05-11,53.4,17.0,9.941983,0.5267328,137
2024-03-01,-32.0,-67.7,21.631612,0.30380464,562
2024-12-23,11.8,-72.2,15.841931,0.9115467,41
2024-09-25,-33.1,20.8,23.886216,0.48871732,842
2024-01-12,71.9,111.1,0.05802189453125,0.6072414,74
2024-02-04,34.3,71.2,12.520957,0.31171033,648
2024-02-20,51.6,48.6,7.243833,0.84539545,103
2024-02-12,-22.5,123.8,21.824126,0.48184195,272
2024-08-15,15.4,28.3,22.088716,0.65259075,487
2024-04-20,-6.2,-55.9,14.925578,0.9065332,252
2024-11-17,-5.0,-62.7,21.276102,0.3721102,32
2024-01-15,-0.9,-58.5,17.923322,0.7965994,106
2024-06-25,30.3,5.4,28.617462,0.011319829,220
2024-06-10,-7.3,107.2,17.44135,0.44320837,489
2024-02-08,46.3,23.5,5.242868,0.6785658,655
2024-01-26,26.9,38.9,17.029982,0.05126231,1044
2024-04-21,56.3,-94.8,23.933874,0.0941747,140
2024-02-20,64.6,-99.5,4.830016,0.39989132,83
2024-04-07,20.1,77.9,19.87801,0.40038475,313
2024-06-18,51.8,73.0,23.593516,0.36526966,335
2024-02-25,33.3,77.8,22.51301,0.44220522,5163
2024-08-08,29.8,-114.6,27.614994,0.0103271045,601
2024-11-20,29.2,-95.2,15.528442,0.01831422,3
2024-05-25,9.8,-84.7,22.216302,0.46569943,11
2024-09-16,-20.9,14.2,23.576372,0.31523985,387
2024-05-08,-8.6,-45.8,18.196444,0.6223843,324
2024-02-19,0.0,-68.4,20.99803,0.80612916,94
2024-12-05,54.0,119.1,3.47089425,0.21397606,999
2024-11-21,61.7,-107.1,0.78946525,0.96882653,391
2024-01-20,33.3,59.6,14.526582,0.06115101,2217
2024-06-22,50.4,-74.5,25.854214,0.7625378,410
2024-10-09,2.3,-65.4,22.811382,0.8487681,238
2024-01-26,47.9,30.6,3.06115875,0.8346822,120
2024-06-08,-19.3,-43.2,14.718634,0.3105144,635
2024-01-10,46.5,-81.9,4.4630515,0.7009085,371
2024-03-22,10.9,8.9,23.429968,0.71635145,668
2024-09-12,-15.1,-39.3,16.238236,0.7794401,270
2024-04-14,60.4,125.5,17.43407,0.3350857,485
2024-05-19,62.2,74.6,18.665974,0.7247245,78
2024-07-20,41.6,43.5,17.844586,0.7238802,1905
2024-12-09,-31.2,19.8,33.583344,0.016948763,887
2024-01-24,37.1,10.2,9.63228,0.31074893,1
2024-02-15,-29.7,17.3,26.594776,0.2799697,203
2024-08-04,-20.5,-41.7,15.568147,0.434445,978
2024-02-24,46.1,133.9,13.855088,0.09592271,160
2024-03-18,69.3,-47.8,9.727629,0.03959572,1569
2024-06-07,31.8,-4.5,25.79136,0.73206186,1117
2024-12-09,-10.1,27.1,23.445166,0.867087,902
2024-09-28,37.4,106.1,13.141165,0.85199565,1343
2024-05-27,38.3,59.3,27.206706,0.10927921,115
2024-02-07,60.1,147.1,4.0595915,0.45365372,440
2024-04-20,-21.2,27.3,21.64963,0.020968437,1023
2024-01-15,68.5,-82.6,0.1256940234375,0.8440609,18
2024-03-18,24.1,-12.2,26.034238,0.111369394,240
2024-03-16,61.9,-98.8,11.976348,0.7929056,265
2024-11-23,-9.8,-76.7,20.093998,0.88924533,3781
2024-10-01,-6.1,17.6,22.607956,0.40484947,840
2024-07-15,70.2,93.2,11.886515,0.82459795,657
2024-08-06,17.0,-10.5,22.759068,0.672258,298
2024-03-03,-4.0,24.5,19.35239,0.81895936,540
2024-12-26,2.3,114.2,12.410913,0.9760197,650
2024-02-01,-17.2,19.6,21.401728,0.8851985,1152
2024-08-20,-1.1,100.8,13.215604,0.9373084,1563
2024-04-19,62.6,164.9,21.554476,0.26009288,228
2024-06-13,23.3,43.5,24.579374,0.37761685,901
2024-07-12,23.0,50.9,25.674692,0.54361534,107
2024-01-07,14.4,29.4,21.213586,0.09498367,544
2024-05-18,23.4,19.0,28.836134,0.018908016,591
2024-12-08,-22.2,166.7,21.782654,0.5510871,231
2024-10-13,69.8,90.9,1.851824625,0.94435716,632
2024-10-27,36.2,70.3,12.172384,0.750515,4108
2024-02-25,10.9,-70.3,19.362598,0.4629673,466
2024-06-08,28.6,63.7,29.15627,0.015067466,615
2024-05-28,-31.3,-56.4,8.391283,0.79460967,188
2024-10-13,47.8,-106.8,12.619229,0.40370637,737
2024-09-13,64.7,161.6,6.433906,0.96023214,600
2024-05-18,71.2,79.4,21.673764,0.77779377,3
2024-12-14,-26.1,-57.1,22.26141,0.38055378,123
2024-11-19,-9.5,-41.5,25.556008,0.23293279,476
2024-10-18,-31.3,152.1,15.35101,0.7041433,977
2024-11-30,22.4,106.1,16.028122,0.34063518,652
2024-07-05,52.4,83.8,21.028702,0.6076012,149
2024-11-18,52.0,10.6,3.291454,0.7727226,111
2024-07-02,42.4,63.7,28.6865,0.17744964,504
2024-11-02,8.7,24.5,20.540396,0.49888766,973
2024-09-18,72.4,-43.6,7.47727,0.97933704,2933
2024-11-05,21.6,14.8,20.428182,0.010536913,541
2024-12-09,12.8,41.3,20.49441,0.0577651,177
2024-05-24,59.4,58.0,17.5767,0.7356333,369
2024-09-17,61.6,156.2,9.351467,0.80122095,652
2024-01-02,22.4,82.9,15.905055,0.024245093,497
2024-11-09,11.3,-74.1,12.525792,0.9403698,191
2024-01-12,62.9,-108.0,0.8404568125,0.8329941,419
2024-09-17,82.6,-39.8,2.18492675,0.8360454,895
2024-12-27,1.2,-63.1,17.090352,0.78075117,93
2024-06-17,2.8,36.1,23.406998,0.72460407,442
2024-05-27,-30.7,149.5,12.755864,0.089241706,305
2024-07-18,49.8,64.7,21.409146,0.58069223,120
2024-11-07,-12.9,136.4,26.392742,0.30811775,27
2024-03-10,-27.9,19.3,26.61737,0.02102106,857
2024-11-07,6.9,-7.3,18.541666,0.2983524,276
2024-02-23,61.6,37.1,3.12231075,0.95564526,181
2024-09-15,32.2,-6.8,20.893536,0.3217735,581
2024-12-16,47.0,25.0,2.17375875,0.9573043,1132
2024-01-28,40.8,34.9,7.020572,0.72648835,716
2024-12-28,42.1,78.3,9.72681,0.0,3947
2024-04-29,18.7,7.6,27.655558,0.06343096,441
2024-05-12,-48.6,-74.2,6.533727,0.4576306,523
2024-03-30,46.3,109.0,16.600864,0.7172862,1425
2024-01-16,39.3,-87.0,11.184719,0.28477886,209
2024-10-13,41.2,-77.3,8.9738,0.67912734,296
2024-10-10,-28.3,-66.4,21.590736,0.46944535,730
2024-08-17,44.0,-121.1,22.861838,0.24360813,1040
2024-05-16,68.1,61.5,17.072838,0.85870934,151
2024-10-21,77.1,-50.1,0.0919819765625,0.9265329,2539
2024-08-14,46.2,79.5,23.798374,0.14204009,519
2024-01-27,22.9,-15.2,19.234368,0.33146206,209
2024-11-27,38.1,89.7,11.963715,0.18411359,3435
2024-04-26,6.3,43.1,16.670012,0.8976006,371
2024-03-29,3.9,12.3,20.27999,0.9379778,692
2024-04-16,-4.1,-56.2,19.465346,0.79716414,129
2024-08-08,57.5,-119.0,24.25192,0.05144089,630
2024-08-10,31.1,65.6,27.023562,0.0,1190
2024-05-01,-28.3,134.8,17.433056,0.20798051,150
2024-12-19,-22.2,137.7,27.639522,0.20779097,192
2024-02-02,-27.4,124.7,30.560034,0.025624316,455
2024-03-31,-22.6,142.9,20.897596,0.18761903,212
2024-07-02,66.7,147.7,17.883576,0.9046205,89
2024-09-14,-31.6,115.8,21.407796,0.02472036,72
2024-01-13,49.7,23.9,2.029224375,0.96747625,297
2024-01-24,43.9,-97.9,9.150815,0.60657245,396
2024-11-20,64.9,77.6,0.40238515625,0.941199,23
2024-02-03,62.4,117.2,2.26682925,0.90733653,181
2024-09-03,-1.5,36.0,16.783658,0.5996483,1403
2024-12-08,-19.4,121.5,8.948389,0.9538195,34
2024-01-19,2.7,-62.2,16.950228,0.52383924,244
2024-01-30,70.9,-76.9,0.01677312890625,0.5514429,525
2024-02-18,24.3,104.8,19.655564,0.05634178,1126
2024-06-28,51.1,20.6,20.16224,0.65423185,305
2024-08-13,-33.4,141.6,15.042567,0.014238744,62
2024-03-18,64.1,-104.0,11.754121,0.8455185,188
2024-07-25,-37.9,-60.2,10.869681,0.30596516,199
2024-02-04,33.6,-89.7,2.53700725,0.9814609,119
2024-09-06,47.3,121.9,19.416832,0.2826234,537
2024-03-11,-43.1,-66.5,17.9796,0.55474514,171
2024-12-29,-3.7,35.1,23.092326,0.23437682,1034
2024-11-05,10.4,-63.4,14.664562,0.6850785,243
2024-10-05,-24.8,46.7,18.704272,0.484106,416
2024-05-31,61.7,104.7,26.769994,0.72012025,382
2024-08-14,41.8,-113.2,23.518284,0.27610064,1487
2024-08-30,73.4,-105.3,3.180726,0.91459626,155
2024-01-10,20.8,42.9,18.675426,0.11413854,1019
2024-11-12,42.3,-112.9,7.1280535,0.4276236,1874
2024-02-17,45.1,-110.9,14.257525,0.29467422,2505
2024-04-21,49.9,61.7,22.742544,0.012001941,199
2024-07-22,30.1,94.2,15.876113,0.9800992,4589
2024-06-05,44.4,17.0,23.810332,0.3543037,833
2024-12-08,40.9,126.3,8.46578,0.0,593
2024-01-26,28.4,-80.9,10.817192,0.5911908,12
2024-11-03,-16.6,-53.5,18.478808,0.7681285,564
2024-06-14,21.0,102.9,17.627484,0.9507257,931
2024-09-05,63.3,-113.9,11.527643,0.8232601,324
2024-09-18,26.9,101.6,19.506354,0.35452777,1625
2024-09-20,21.6,36.4,23.085814,0.051661182,673
2024-01-17,3.2,-61.0,19.404916,0.5463417,119
2024-03-16,-2.4,-68.0,14.624123,0.9599197,111
2024-09-10,37.6,-82.2,23.075606,0.018871948,405
2024-07-24,61.2,-144.4,15.236547,0.8273873,972
2024-02-03,12.2,27.0,23.277056,0.33707923,494
2024-05-26,64.7,-102.8,17.574372,0.84516275,219
2024-11-21,64.4,72.8,0.4486953125,0.66118085,79
2024-12-03,49.1,-98.6,3.44837975,0.8352004,442
2024-08-15,-25.2,-67.9,22.264934,0.21199155,4710
2024-04-27,44.3,-82.9,15.78278,0.7332711,175
2024-06-13,14.2,-87.0,18.569888,0.89767057,794
2024-02-07,0.3,-70.0,19.362744,0.7415915,162
2024-12-23,22.7,-1.1,14.582006,0.9205935,328
2024-10-22,-5.2,-80.1,24.158908,0.33606312,130
2024-05-16,-9.2,-70.4,13.460187,0.88867056,250
2024-11-04,57.8,119.8,3.46096775,0.8261225,1066
2024-09-02,57.7,101.9,9.800154,0.91908437,373
2024-07-16,40.0,-108.4,25.138038,0.32012185,2024
2024-03-06,66.0,-150.1,6.4269255,0.87423676,272
2024-03-20,63.8,-125.3,9.571714,0.48492482,626
2024-02-21,56.5,68.0,8.65554,0.2839894,121
2024-05-08,60.3,-142.5,10.230864,1.0,758
2024-01-01,35.5,0.6,4.331267,0.5304432,248
2024-06-15,56.6,132.5,22.125284,0.4566606,1045
2024-01-16,70.7,-112.3,0.03473112890625,0.34010386,152
2024-05-24,37.1,-102.2,30.040656,0.11998518,1129
2024-04-21,-17.6,-43.8,17.294546,0.444351,970
2024-04-11,-3.1,115.8,19.505328,0.6230102,58
2024-03-22,-4.1,18.3,9.691922,0.90872943,368
2024-04-08,31.8,14.2,25.804928,0.06570578,183
2024-06-07,-4.4,-79.3,20.582716,0.45864606,2778
2024-02-09,57.5,116.4,3.90227025,0.94671595,831
2024-06-03,-11.0,-60.5,17.315504,0.7080923,207
2024-02-05,1.3,24.0,22.212334,0.48800626,397
2024-09-03,65.8,75.4,5.7711115,0.9495683,96
2024-01-04,17.0,22.1,20.30571,0.11296605,945
2024-10-07,36.7,31.8,17.68894,0.05870556,371
2024-12-16,32.4,3.9,12.274739,0.024834929,425
2024-11-29,34.0,-104.1,12.490834,0.7038474,1243
2024-09-05,44.6,-88.9,11.337964,0.6844128,269
2024-01-12,-39.2,-62.3,21.801812,0.5448583,4
2024-10-09,-19.9,123.2,26.605146,0.14147255,145
2024-08-03,24.0,39.7,23.5042,0.55363363,804
2024-11-14,52.1,13.1,1.530789125,0.9277093,65
2024-11-06,67.5,53.2,0.27703809375,0.9389652,35
2024-03-22,14.4,103.0,19.543202,0.2945674,200
2024-01-14,33.7,134.2,12.190927,0.13794608,707
2024-02-25,63.9,98.8,5.9868315,0.19610521,604
2024-12-07,45.5,-77.0,3.233634,0.80970013,148
2024-10-08,0.8,-50.6,21.44598,0.69192547,7
2024-07-17,-9.1,-59.8,19.81636,0.06008582,174
2024-12-13,53.4,139.8,2.940579,0.8504739,29
2024-06-14,-1.6,-61.7,20.101826,0.34799102,44
2024-10-18,-21.3,126.8,27.304828,0.11816492,439
2024-05-25,37.5,-4.5,29.865424,0.15823664,529
2024-03-18,64.0,71.4,8.852845,0.6568624,103
2024-04-21,66.9,-125.0,12.02595,0.914367,303
2024-01-23,7.4,43.4,24.618784,0.11886932,1026
2024-04-25,53.6,-65.7,17.796076,0.9111363,507
2024-05-21,51.4,-92.0,18.8498,0.8714082,397
2024-07-15,34.1,-5.5,29.463236,0.024625633,667
2024-10-04,27.9,-98.4,12.51234,0.47386435,170
2024-01-28,46.0,-61.0,6.7061855,0.9413697,99
2024-10-25,8.3,39.1,20.9292,0.5367271,1676
2024-03-16,51.9,107.5,12.976019,0.6620583,797
2024-01-18,63.6,58.5,0.5996418125,0.92704767,234
2024-04-09,-11.6,-47.6,20.055064,0.56462,450
2024-05-03,29.4,12.7,26.338998,0.36676872,635
2024-12-30,-39.2,177.1,22.065226,0.80950975,64
2024-10-18,-5.5,37.0,20.072944,0.63476115,1338
2024-05-04,40.4,-115.1,21.99784,0.7804015,1871
2024-01-07,50.7,56.0,1.93622775,0.93219405,203
2024-01-23,18.0,50.5,21.085692,0.52741945,482
2024-06-10,55.8,119.9,18.641764,0.70801294,1004
2024-04-26,31.1,65.5,21.631086,0.708599,1190
2024-12-17,-21.0,121.9,24.301598,0.91443676,278
2024-01-21,34.1,2.8,10.424135,0.5874923,1154
2024-09-08,44.3,132.6,20.603908,0.039463725,147
2024-11-21,5.9,-55.2,20.9515,0.41309127,2
2024-11-04,45.6,-88.7,1.618252375,0.9598492,489
2024-03-24,20.0,-14.6,26.070796,0.025254384,129
2024-12-27,27.6,93.3,13.831551,0.055655904,2900
2024-02-10,45.3,-109.4,12.06413,0.38336495,1588
2024-07-21,21.1,56.5,24.095988,0.6940884,130
2024-05-07,37.5,30.7,28.748866,0.0006912735,913
2024-05-21,23.0,15.1,28.949244,0.013872787,869
2024-12-09,-25.0,-58.4,6.0749385,0.8541655,82
2024-04-12,-15.4,20.1,19.459046,0.88271743,1228
2024-04-16,38.0,30.0,24.851124,0.51376396,980
2024-01-17,-28.9,115.6,29.758424,0.06970629,263
2024-01-25,62.0,90.5,1.625309375,0.9698527,258
2024-03-04,16.5,-94.4,23.990358,0.038079005,162
2024-12-07,37.8,-122.5,7.8692565,0.9574019,30
2024-08-24,50.6,133.5,19.549054,0.35348353,660
2024-06-24,60.7,32.8,24.801024,0.67233133,3
2024-10-17,-25.0,28.8,27.648692,0.026259758,1021
2024-10-19,-9.3,39.6,22.597008,0.37829942,65
2024-11-06,1.5,-59.0,20.106468,0.5573043,277
2024-06-04,-23.8,136.5,13.071276,0.41147253,214
2024-02-22,57.8,124.9,6.518254,0.7034893,965
2024-03-13,-25.6,26.0,23.06716,0.23243012,1279
2024-07-01,64.1,105.2,16.647357,0.53278184,386
2024-07-07,24.7,68.1,18.764612,0.4850896,9
2024-01-13,61.4,-113.7,1.25808425,0.38594732,160
2024-02-16,20.9,1.7,22.370054,0.20894486,488
2024-06-08,28.7,2.3,23.725246,0.54716384,611
2024-10-10,51.9,73.9,8.204286,0.9571783,229
2024-02-22,27.9,17.3,17.591876,0.19276345,515
2024-10-13,-9.8,-77.5,22.116652,0.55395013,3988
2024-01-08,34.9,2.7,9.792304,0.23523015,855
2024-03-12,30.1,118.2,20.656676,0.3543414,654
2024-04-07,28.6,22.2,26.174658,0.017328009,65
2024-03-27,42.6,67.6,20.375886,0.33606783,193
2024-11-25,41.4,-75.3,9.032656,0.6152882,433
2024-04-10,58.9,-122.5,16.597657,0.29297233,378
2024-10-07,69.6,-24.8,4.359591,0.93632776,595
2024-10-15,45.2,44.6,4.418766,0.9151076,160
2024-08-24,68.5,-73.8,10.37327,0.9345156,3
2024-07-14,56.6,-76.0,26.762232,0.7889162,204
2024-04-06,24.7,42.3,20.922482,0.38899708,905
2024-04-05,26.8,-1.0,26.321784,0.007894096,268
2024-09-17,68.4,-129.4,3.070842,0.81438446,166
2024-04-30,27.6,63.8,28.914852,0.060854886,647
2024-12-31,58.0,-154.6,0.0,0.9488135,141
2024-09-29,-33.8,142.7,8.69948,0.6226191,106
2024-11-27,-30.6,-58.7,12.46249,0.8357959,68
2024-02-21,-17.2,-39.7,6.6030685,0.9445519,150
2024-11-13,26.5,118.1,6.9382135,0.885372,320
2024-06-11,-25.1,26.4,15.389884,0.1440203,992
2024-07-08,1.1,38.8,18.342998,0.5838661,267
2024-10-03,-12.2,23.7,24.435182,0.17617498,1376
2024-03-25,41.6,26.4,14.148748,0.45231834,71
2024-07-12,68.0,-91.6,10.735643,0.9090842,204
2024-06-29,27.9,38.8,28.90644,0.022344932,866
2024-01-21,25.6,-99.6,9.374146,0.9463994,221
2024-07-21,56.2,48.4,13.736626,0.9145474,102
2024-07-20,11.1,-3.9,22.2603,0.7204614,308
2024-05-30,36.7,-93.1,24.044214,0.8093197,264
2024-06-07,44.4,79.8,25.51873,0.5478538,1424
2024-11-05,2.8,25.6,20.002946,0.57147723,605
2024-01-26,-30.1,126.4,6.433912,0.9657665,237
2024-11-04,61.7,73.3,1.956193,0.9671023,70
2024-03-06,64.3,-145.6,7.0699635,0.8474366,375
2024-09-19,-16.8,-66.5,20.42598,0.47746646,3910
2024-06-15,-27.0,130.1,13.580022,0.18640263,568
2024-10-14,-13.2,-74.2,24.83049,0.6285881,2986
2024-06-02,10.6,6.5,24.000054,0.7219539,474
2024-12-08,-16.7,33.5,24.129608,0.6218284,404
2024-07-24,-20.6,46.0,14.879273,0.24821515,891
2024-06-01,4.6,101.3,10.995729,0.9602867,1091
2024-07-02,66.2,156.6,13.921171,0.7139503,426
2024-06-07,60.2,82.2,15.986047,0.9096348,101
2024-07-12,34.1,-111.3,27.505566,0.473111,989
2024-01-02,68.8,-156.8,0.10987484375,0.861242,381
2024-08-02,5.9,24.5,20.260736,0.5515347,600
2024-06-23,8.3,4.7,19.721204,0.74635017,368
2024-03-15,69.4,-52.9,8.052014,0.31671843,617
2024-10-11,20.1,-100.9,24.75973,0.08058967,2138
2024-05-06,50.0,12.5,9.769364,0.9559788,582
2024-02-18,-5.4,-68.7,17.64231,0.91176987,144
2024-02-01,40.3,-123.7,5.9927495,0.795652,502
2024-06-06,38.2,94.2,30.236498,0.4826449,2747
2024-01-15,10.7,-6.4,21.3263,0.054846484,347
2024-11-13,-16.5,49.5,20.140906,0.5987155,412
2024-11-29,25.9,15.1,15.953349,0.09939636,437
2024-08-30,-26.9,143.0,20.618758,0.008662782,172
2024-01-17,1.1,113.0,15.02365,0.88919353,274
2024-01-22,6.4,12.3,23.434296,0.14519328,955
2024-08-31,42.2,71.9,22.895428,0.04424124,2982
2024-03-21,-7.0,-66.9,17.762722,0.914513,131
2024-05-23,15.6,106.4,15.864361,0.9138594,473
2024-01-08,25.0,97.9,16.392806,0.10247904,1964
2024-06-15,16.3,14.6,25.432704,0.08919995,333
2024-10-13,1.3,113.5,17.091324,0.78871,1012
2024-09-24,27.7,-0.3,20.46663,0.50388813,231
2024-10-15,69.6,-43.7,2.9058805,0.91413677,2479
2024-07-04,-15.1,40.3,16.850154,0.24244356,88
2024-01-12,20.8,54.2,17.995584,0.004287106,86
2024-10-07,45.2,2.4,7.5799365,0.9504098,786
2024-10-30,24.2,12.5,19.900116,0.062717244,774
2024-03-23,27.9,91.0,15.527287,0.8309392,3672
2024-02-24,65.0,27.6,3.415684,0.9380794,174
2024-05-10,29.3,98.6,24.407386,0.6999866,3883
2024-05-04,67.9,98.4,14.703316,0.7813559,735
2024-11-20,-1.9,-71.0,15.095658,0.9372818,132
2024-02-20,-8.4,-70.8,20.598482,0.9645074,216
2024-01-27,41.0,60.4,10.525841,0.42574012,111
2024-06-13,49.4,69.4,20.007004,0.38613003,398
2024-10-07,32.9,39.0,19.378824,0.013927881,783
2024-02-02,-20.8,33.1,22.966316,0.5999762,305
2024-03-02,60.7,106.6,7.224679,0.89252394,376
2024-05-24,-14.0,-47.6,19.78406,0.32726115,1059
2024-06-19,-11.0,-46.0,17.641398,0.20709997,733
2024-10-12,62.8,122.7,5.1726745,0.71453816,297
2024-10-23,16.1,105.3,16.508553,0.8097145,143
2024-04-26,7.2,49.5,23.846262,0.8045011,2
2024-01-04,-13.7,-41.2,20.016954,0.94394964,696
2024-03-06,47.3,-92.9,6.2780215,0.7319457,410
2024-02-29,74.1,109.7,1.470380875,0.8034355,0
2024-10-13,16.0,1.7,22.236492,0.07674401,323
