points_x,Solar_Radiation_Flux,crs_x,lat,lon,time,points_y,Cloud_Cover_Mean_24h,crs_y,elevation
22991,19263826.0,1,14.200000000004309,78.89999999998531,2024-01-01,22991,0.5925522,1,438
22992,6266803.5,1,45.30000000000254,56.29999999998657,2024-12-25,22992,0.2344552,1,80
22993,15711347.0,1,29.900000000003416,66.399999999986,2024-03-05,22993,0.49483317,1,1539
22994,10507976.0,1,33.800000000003195,35.89999999998773,2024-01-01,22994,0.62220913,1,940
22995,17926370.0,1,14.00000000000432,100.39999999998406,2024-08-30,22995,0.60858095,1,4
22996,2009044.9,1,61.9000000000016,157.9999999999808,2024-11-11,22996,0.7043651,1,384
22997,18898020.0,1,22.900000000003814,-1.300000000010158,2024-01-25,22997,0.5940349,1,319
22998,2519547.2,1,53.500000000002075,69.39999999998582,2024-12-12,22998,0.7513463,1,214
22999,1562546.2,1,66.30000000000135,48.29999999998702,2024-02-19,22999,0.7954594,1,58
23000,19334450.0,1,14.300000000004303,-6.90000000000984,2024-12-13,23000,0.16540919,1,291
23001,3871057.8,1,52.20000000000215,-109.40000000000401,2024-08-28,23001,0.9745598,1,687
23002,10598039.0,1,-20.09999999999374,136.69999999998197,2024-02-01,23002,0.9432536,1,293
23003,16131497.0,1,20.200000000003968,79.29999999998529,2024-02-02,23003,0.29301244,1,227
23004,22416412.0,1,68.30000000000123,76.39999999998543,2024-07-18,23004,0.3006975,1,12
23005,22433672.0,1,44.500000000002586,-101.90000000000444,2024-08-21,23005,0.47051755,1,657
23006,3288934.8,1,36.40000000000305,36.999999999987665,2024-01-26,23006,0.88083017,1,467
23007,5430836.0,1,56.70000000000189,59.89999999998636,2024-02-11,23007,0.88759726,1,374
23008,3844146.0,1,58.80000000000177,41.5999999999874,2024-03-01,23008,0.9438959,1,135
23009,18167892.0,1,-7.899999999994435,28.899999999988125,2024-02-10,23009,0.87235445,1,1137
23010,23235644.0,1,43.90000000000262,143.69999999998163,2024-05-09,23010,0.6174128,1,221
23011,3269191.8,1,48.200000000002376,64.99999999998607,2024-12-20,23011,0.9167135,1,184
23012,11805574.0,1,28.000000000003524,26.799999999988245,2024-12-19,23012,0.32057965,1,148
23013,17789644.0,1,-20.7999999999937,125.69999999998265,2024-07-16,23013,0.023760123,1,322
23014,17483948.0,1,23.600000000003774,91.59999999998456,2024-10-13,23014,0.31610453,1,70
23015,13749075.0,1,-29.09999999999323,21.299999999988557,2024-05-30,23015,0.15308428,1,978
23016,19465694.0,1,47.90000000000239,35.69999999998774,2024-07-22,23016,0.46657744,1,126
23017,21078406.0,1,23.00000000000381,-80.30000000000567,2024-06-30,23017,0.8795608,1,0
23018,18183180.0,1,49.100000000002325,61.19999999998629,2024-07-25,23018,0.5141506,1,200
23019,8854056.0,1,-34.099999999992946,-71.30000000000618,2024-05-26,23019,0.41005787,1,260
23020,12815249.0,1,0.30000000000509885,115.29999999998324,2024-07-22,23020,0.9418803,1,127
23021,22613248.0,1,-6.699999999994503,35.09999999998777,2024-02-17,23021,0.6354894,1,1075
23022,15715738.0,1,33.7000000000032,120.2999999999829,2024-09-14,23022,0.56652755,1,3
23023,24119258.0,1,56.80000000000189,41.899999999987386,2024-05-18,23023,0.116082646,1,125
23024,12517324.0,1,-30.199999999993167,141.69999999998174,2024-06-20,23024,0.32008794,1,148
23025,11285496.0,1,61.8000000000016,26.799999999988245,2024-04-10,23025,0.92314816,1,105
23026,18963262.0,1,-6.499999999994515,-79.00000000000574,2024-07-05,23026,0.44032753,1,2101
23027,24179048.0,1,-26.499999999993378,148.09999999998138,2024-11-10,23027,0.5764181,1,371
23028,25741320.0,1,-29.199999999993224,118.79999999998302,2024-10-20,23028,0.9215671,1,430
23029,15559423.0,1,-2.499999999994742,139.69999999998186,2024-12-28,23029,0.97693574,1,86
23030,5980681.5,1,18.000000000004093,-91.90000000000501,2024-01-21,23030,0.9433466,1,5
23031,21495634.0,1,8.300000000004644,48.39999999998702,2024-10-24,23031,0.387873,1,546
23032,6271935.5,1,49.20000000000232,97.4999999999842,2024-01-10,23032,0.19988856,1,2192
23033,18309974.0,1,-18.89999999999381,14.699999999988933,2024-07-05,23033,0.0078048487,1,1191
23034,27305404.0,1,37.80000000000297,80.79999999998518,2024-05-12,23034,0.55171317,1,1244
23035,21765554.0,1,3.6000000000049113,-62.30000000000669,2024-02-02,23035,0.86555535,1,228
23036,6479476.5,1,67.70000000000127,178.89999999997963,2024-03-09,23036,0.82397056,1,648
23037,14996472.0,1,6.300000000004758,-4.100000000009999,2024-03-20,23037,0.85626566,1,100
23038,20296410.0,1,-13.09999999999414,24.299999999988387,2024-07-09,23038,0.09661612,1,1159
23039,21257350.0,1,45.80000000000251,119.29999999998302,2024-04-10,23039,0.22855642,1,903
23040,5111362.5,1,66.00000000000136,54.29999999998668,2024-10-11,23040,0.9521222,1,129
23041,,1,-1.4999999999947988,104.49999999998386,2024-08-08,23041,,1,0
23042,23395294.0,1,-4.699999999994617,-57.800000000006946,2024-02-22,23042,0.48757607,1,92
23043,11966809.0,1,51.60000000000218,131.6999999999823,2024-06-08,23043,0.9797972,1,843
23044,22906448.0,1,-18.19999999999385,-42.500000000007816,2024-02-11,23044,0.47625658,1,501
23045,26158362.0,1,-17.49999999999389,131.89999999998224,2024-02-16,23045,0.78801477,1,237
23046,20017504.0,1,36.90000000000302,138.49999999998192,2024-06-07,23046,0.7190287,1,721
23047,20006540.0,1,19.500000000004007,100.19999999998407,2024-07-02,23047,0.93297094,1,385
23048,11867185.0,1,-6.199999999994532,154.99999999998096,2024-09-02,23048,0.9048899,1,114
23049,0.0,1,72.70000000000098,-112.20000000000385,2024-01-11,23049,0.5045967,1,200
23050,27921676.0,1,20.100000000003973,34.699999999987796,2024-06-02,23050,0.04828658,1,452
23051,25643574.0,1,38.30000000000294,74.69999999998552,2024-08-07,23051,0.42241564,1,4246
23052,22377998.0,1,51.10000000000221,49.69999999998694,2024-06-03,23052,0.30311787,1,123
23053,16353885.0,1,23.400000000003786,51.49999999998684,2024-12-04,23053,0.010297941,1,40
23054,3849570.2,1,51.70000000000218,107.49999999998363,2024-12-30,23054,0.5259299,1,702
23055,21849728.0,1,-10.09999999999431,25.699999999988307,2024-10-09,23055,0.48754543,1,1400
23056,22738928.0,1,56.00000000000193,-129.90000000000285,2024-07-05,23056,0.43276024,1,850
23057,8369454.0,1,59.300000000001745,-71.90000000000614,2024-03-02,23057,0.9292672,1,212
23058,10216331.0,1,-4.199999999994645,-48.80000000000746,2024-05-27,23058,0.6688502,1,132
23059,14824870.0,1,18.500000000004064,-70.70000000000621,2024-05-23,23059,0.8573629,1,942
23060,23227446.0,1,37.10000000000301,116.79999999998313,2024-04-12,23060,0.062885486,1,20
23061,22671378.0,1,-11.899999999994208,37.49999999998764,2024-10-26,23061,0.634571,1,402
23062,23749506.0,1,32.200000000003286,75.99999999998545,2024-04-02,23062,0.25496995,1,597
23063,486150.75,1,83.50000000000037,-31.20000000000846,2024-10-12,23063,0.83259904,1,319
23064,15347716.0,1,-25.699999999993423,114.79999999998324,2024-04-28,23064,0.39422747,1,116
23065,17442894.0,1,31.200000000003342,80.09999999998524,2024-01-29,23065,0.1485436,1,4308
23066,9832616.0,1,37.200000000003,30.799999999988017,2024-01-30,23066,0.86763686,1,168
23067,23121992.0,1,-16.59999999999394,25.199999999988336,2024-12-25,23067,0.6906252,1,1041
23068,15426978.0,1,26.50000000000361,-8.800000000009732,2024-12-31,23068,0.012120925,1,435
23069,22911618.0,1,0.9000000000050647,40.89999999998744,2024-10-14,23069,0.49713257,1,98
23070,20497064.0,1,60.60000000000167,-69.60000000000628,2024-05-17,23070,0.7640281,1,0
23071,1753731.9,1,71.50000000000105,-54.90000000000711,2024-02-20,23071,0.08080041,1,592
23072,1885286.6,1,67.60000000000127,101.09999999998399,2024-10-18,23072,0.8963674,1,360
23073,10663552.0,1,48.200000000002376,-65.10000000000653,2024-08-21,23073,0.6116948,1,153
23074,7366653.0,1,59.500000000001734,-136.1000000000025,2024-02-24,23074,0.34763685,1,519
23075,15377533.0,1,40.20000000000283,-91.50000000000503,2024-10-18,23075,0.021048184,1,159
23076,15173133.0,1,-36.09999999999283,145.29999999998154,2024-08-27,23076,0.47459218,1,106
23077,16632716.0,1,5.300000000004815,-4.300000000009987,2024-11-07,23077,0.62828225,1,9
23078,13012912.0,1,39.400000000002876,90.39999999998463,2024-02-05,23078,0.9025827,1,1622
23079,8356070.0,1,-13.999999999994088,-63.20000000000664,2024-03-29,23079,0.9402691,1,163
23080,18856026.0,1,-17.199999999993906,138.09999999998195,2024-07-30,23080,0.28567737,1,58
23081,13697650.0,1,30.500000000003382,47.49999999998707,2024-11-13,23081,0.19397788,1,3
23082,12097507.0,1,32.30000000000328,63.09999999998618,2024-12-30,23082,0.5697442,1,806
23083,22947316.0,1,30.800000000003365,64.19999999998612,2024-09-01,23083,0.11152056,1,731
23084,10824450.0,1,48.900000000002336,110.1999999999835,2024-03-27,23084,0.5520884,1,1251
23085,20275426.0,1,-5.69999999999456,23.799999999988415,2024-08-27,23085,0.35506818,1,624
23086,14079048.0,1,36.50000000000304,93.99999999998442,2024-11-15,23086,0.5211783,1,2792
23087,8736675.0,1,-35.79999999999285,-57.40000000000697,2024-07-06,23087,0.7263599,1,6
23088,19835994.0,1,33.7000000000032,78.5999999999853,2024-02-26,23088,0.6302571,1,5436
23089,23808994.0,1,56.10000000000193,156.89999999998088,2024-04-22,23089,0.1280756,1,145
23090,17685000.0,1,-27.299999999993332,26.299999999988273,2024-08-10,23090,0.002798804,1,1287
23091,23292968.0,1,-6.899999999994492,33.39999999998787,2024-03-10,23091,0.74739385,1,1219
23092,27977132.0,1,33.800000000003195,-4.100000000009999,2024-08-14,23092,0.022643156,1,1680
23093,6284221.0,1,37.200000000003,127.59999999998251,2024-09-12,23093,0.96785194,1,95
23094,31448982.0,1,72.80000000000098,-37.10000000000812,2024-06-28,23094,0.84105307,1,3255
23095,28729320.0,1,28.80000000000348,-8.200000000009766,2024-07-02,23095,0.014136516,1,354
23096,26020738.0,1,36.90000000000302,84.69999999998493,2024-07-09,23096,0.5837177,1,3879
23097,27268520.0,1,38.80000000000291,99.0999999999841,2024-08-19,23097,0.053452663,1,3866
23098,9696239.0,1,-3.2999999999946965,22.799999999988472,2024-10-02,23098,0.88669103,1,503
23099,14227120.0,1,65.60000000000139,-115.20000000000368,2024-08-20,23099,0.6908036,1,453
23100,12756727.0,1,49.40000000000231,-86.60000000000531,2024-02-23,23100,0.2610849,1,364
23101,19910278.0,1,-12.499999999994174,-64.40000000000657,2024-09-13,23101,0.45284334,1,160
23102,16389789.0,1,61.10000000000164,122.19999999998282,2024-03-30,23102,0.0003755582,1,413
23103,12145954.0,1,-6.699999999994503,139.29999999998188,2024-08-13,23103,0.7576017,1,19
23104,19329252.0,1,23.400000000003786,84.59999999998496,2024-09-03,23104,0.91429394,1,806
23105,22624220.0,1,55.600000000001955,25.99999999998829,2024-05-30,23105,0.7526397,1,175
23106,16161412.0,1,-0.29999999999486704,-65.40000000000651,2024-04-22,23106,0.6802547,1,54
23107,23767194.0,1,22.900000000003814,20.599999999988597,2024-09-25,23107,0.00550846,1,579
23108,19673902.0,1,51.200000000002206,39.999999999987494,2024-06-05,23108,0.73069173,1,122
23109,1317234.6,1,58.00000000000182,116.29999999998313,2024-12-31,23109,0.95901144,1,1169
23110,13147052.0,1,31.500000000003325,-86.20000000000533,2024-12-12,23110,0.16772497,1,117
23111,17388594.0,1,22.900000000003814,4.89999999998949,2024-12-16,23111,0.0013284985,1,938
23112,17581554.0,1,-3.199999999994702,15.79999999998887,2024-10-25,23112,0.608287,1,616
23113,27468844.0,1,53.60000000000207,159.69999999998072,2024-06-07,23113,0.6092066,1,159
23114,9644094.0,1,38.40000000000293,28.699999999988137,2024-11-25,23114,0.13744637,1,735
23115,18961090.0,1,-4.29999999999464,-65.50000000000651,2024-08-12,23115,0.5228025,1,89
23116,3255742.5,1,55.100000000001984,109.49999999998352,2024-01-14,23116,0.43934193,1,449
23117,16699821.0,1,6.700000000004735,101.59999999998399,2024-12-20,23117,0.8623474,1,38
23118,25978368.0,1,39.30000000000288,44.59999999998723,2024-04-18,23118,0.15987755,1,1384
23119,19413344.0,1,1.900000000005008,24.499999999988376,2024-04-05,23119,0.78539526,1,533
23120,25707320.0,1,33.100000000003234,66.69999999998598,2024-07-13,23120,0.23373033,1,2642
23121,12559296.0,1,-23.99999999999352,26.799999999988245,2024-02-27,23121,0.69202536,1,899
23122,2641287.2,1,34.500000000003155,-92.90000000000495,2024-12-17,23122,0.89077544,1,205
23123,7151488.5,1,52.800000000002115,70.19999999998578,2024-10-20,23123,0.5413715,1,409
23124,7606867.5,1,-34.59999999999292,-72.00000000000614,2024-06-02,23124,0.7512604,1,113
23125,20606518.0,1,-8.099999999994424,21.39999999998855,2024-03-04,23125,0.7938818,1,763
23126,6531672.5,1,-2.799999999994725,-68.50000000000634,2024-06-06,23126,0.8825996,1,105
23127,21935186.0,1,28.900000000003473,-102.7000000000044,2024-09-21,23127,0.18216324,1,1255
23128,23404004.0,1,-2.0999999999947647,33.39999999998787,2024-04-30,23128,0.39460927,1,1189
23129,21162940.0,1,14.70000000000428,1.3999999999896886,2024-10-14,23129,0.54788053,1,284
23130,32080100.0,1,-27.399999999993327,20.39999999998861,2024-01-11,23130,0.023767548,1,854
23131,25130344.0,1,20.600000000003945,21.899999999988523,2024-08-01,23131,0.25763723,1,554
23132,13860780.0,1,-15.099999999994026,38.79999999998756,2024-06-10,23132,0.5538877,1,467
23133,15814591.0,1,54.900000000001995,21.39999999998855,2024-04-14,23133,0.39051408,1,4
23134,13385436.0,1,25.10000000000369,113.39999999998332,2024-05-26,23134,0.8970053,1,129
23135,15656614.0,1,41.900000000002734,44.59999999998723,2024-06-30,23135,0.8561693,1,616
23136,8277921.0,1,40.300000000002825,-77.60000000000582,2024-12-03,23136,0.19151056,1,356
23137,13239745.0,1,39.0000000000029,30.099999999988057,2024-02-06,23137,0.07826155,1,1068
23138,19158888.0,1,18.800000000004047,-72.10000000000613,2024-03-22,23138,0.3319525,1,264
23139,25377250.0,1,-20.99999999999369,122.09999999998286,2024-01-12,23139,0.30124864,1,275
23140,12234389.0,1,29.400000000003445,63.59999999998615,2024-01-04,23140,0.30700833,1,1562
23141,20091720.0,1,0.8000000000050704,-72.6000000000061,2024-02-12,23141,0.6467337,1,245
23142,3621746.8,1,67.80000000000126,-105.30000000000425,2024-02-20,23142,0.58149356,1,55
23143,10257548.0,1,63.40000000000151,140.29999999998176,2024-09-17,23143,0.8989031,1,1226
23144,24182680.0,1,18.800000000004047,8.299999999989296,2024-05-13,23144,0.64848804,1,697
23145,11478204.0,1,51.400000000002194,-1.0231815394945443e-11,2024-03-27,23145,0.7849628,1,51
23146,25706.217,1,69.40000000000117,102.19999999998396,2024-12-27,23146,0.6553293,1,321
23147,13921740.0,1,46.70000000000246,136.09999999998206,2024-02-25,23147,0.07650713,1,345
23148,20290630.0,1,-2.8999999999947192,18.899999999988694,2024-08-04,23148,0.44524953,1,351
23149,17307650.0,1,-11.49999999999423,-43.10000000000778,2024-12-31,23149,0.92842567,1,421
23150,14340148.0,1,41.30000000000277,12.99999999998903,2024-03-08,23150,0.79143995,1,20
23151,0.0,1,75.9000000000008,-43.30000000000777,2024-12-17,23151,0.9193122,1,2872
23152,15894189.0,1,-5.899999999994549,150.2999999999812,2024-02-13,23152,0.90743464,1,609
23153,16491777.0,1,67.60000000000127,-150.70000000000167,2024-05-22,23153,0.7918315,1,935
23154,235097.7,1,64.60000000000144,-48.500000000007475,2024-12-11,23154,0.54560685,1,1690
23155,18201412.0,1,-7.699999999994446,-72.00000000000614,2024-02-11,23155,0.9661472,1,202
23156,24470096.0,1,20.00000000000398,0.29999999998975113,2024-05-18,23156,0.47932133,1,401
23157,24107908.0,1,-25.19999999999345,-64.50000000000657,2024-03-13,23157,0.74480456,1,498
23158,21713204.0,1,-4.899999999994606,22.899999999988466,2024-09-23,23158,0.70314264,1,594
23159,17811644.0,1,-21.19999999999368,27.199999999988222,2024-07-12,23159,0.035568893,1,1058
23160,16306051.0,1,7.900000000004667,-75.90000000000592,2024-06-03,23160,0.95641893,1,467
23161,25291106.0,1,39.0000000000029,-120.2000000000034,2024-09-02,23161,0.0,1,2166
23162,4131992.5,1,48.00000000000239,55.099999999986636,2024-11-09,23162,0.7481636,1,106
23163,15101990.0,1,63.700000000001495,167.2999999999803,2024-08-05,23163,0.71643144,1,213
23164,16617828.0,1,11.300000000004474,-5.100000000009942,2024-09-09,23164,0.7430026,1,383
23165,6816619.5,1,49.90000000000228,5.399999999989461,2024-10-03,23165,0.545784,1,484
23166,17838462.0,1,39.50000000000287,-95.5000000000048,2024-10-03,23166,0.029569488,1,332
23167,12664527.0,1,45.30000000000254,-107.70000000000411,2024-03-12,23167,0.8135726,1,1115
23168,20466984.0,1,23.800000000003763,93.19999999998447,2024-05-08,23168,0.8315882,1,877
23169,5112307.0,1,47.8000000000024,-67.70000000000638,2024-12-23,23169,0.71944124,1,388
23170,21273138.0,1,54.50000000000202,38.599999999987574,2024-07-04,23170,0.60689384,1,172
23171,21324356.0,1,7.700000000004678,-71.30000000000618,2024-01-13,23171,0.16200201,1,202
23172,471591.47,1,64.00000000000148,107.39999999998366,2024-11-24,23172,0.8135353,1,341
23173,3082531.0,1,-22.999999999993577,-60.300000000006804,2024-08-07,23173,0.9053627,1,146
23174,10705659.0,1,34.10000000000318,45.799999999987165,2024-01-06,23174,0.24750623,1,863
23175,20912316.0,1,2.000000000005002,-64.0000000000066,2024-08-26,23175,0.31479847,1,501
23176,14548322.0,1,-1.2999999999948102,-61.20000000000675,2024-04-21,23176,0.94996685,1,59
23177,19824744.0,1,58.3000000000018,-77.10000000000585,2024-08-15,23177,0.6941616,1,106
23178,9758310.0,1,37.500000000002984,139.39999999998184,2024-01-17,23178,0.29159704,1,456
23179,10505931.0,1,46.800000000002456,-74.60000000000599,2024-03-13,23179,0.77309114,1,489
23180,34040230.0,1,-27.599999999993315,-68.20000000000636,2024-01-12,23180,0.044845793,1,3902
23181,16411454.0,1,53.40000000000208,98.29999999998415,2024-03-26,23181,0.70185417,1,1639
23182,27572696.0,1,45.600000000002524,62.89999999998619,2024-06-28,23182,0.11328932,1,86
23183,18147050.0,1,63.700000000001495,92.99999999998448,2024-05-01,23183,0.9370086,1,556
23184,27859484.0,1,47.500000000002416,-112.10000000000386,2024-07-22,23184,0.31643164,1,1194
23185,23986242.0,1,17.100000000004144,-9.800000000009675,2024-03-10,23185,0.766539,1,239
23186,19942592.0,1,-27.599999999993315,137.299999999982,2024-04-17,23186,0.008610523,1,18
23187,26508792.0,1,66.10000000000136,-37.600000000008095,2024-07-19,23187,0.3203246,1,415
23188,6097424.0,1,57.700000000001836,126.59999999998257,2024-02-21,23188,0.9310594,1,1100
23189,21848122.0,1,-1.4999999999947988,29.399999999988097,2024-02-06,23189,0.41666856,1,2685
23190,20849974.0,1,66.10000000000136,-150.60000000000167,2024-04-26,23190,0.36675757,1,340
23191,15941112.0,1,51.900000000002166,-116.50000000000361,2024-09-15,23191,0.32537502,1,2124
23192,13846815.0,1,13.200000000004366,105.59999999998377,2024-09-20,23192,0.831141,1,120
23193,17576772.0,1,26.100000000003632,-109.20000000000402,2024-10-29,23193,0.04082443,1,36
23194,19456222.0,1,5.800000000004786,9.799999999989211,2024-03-04,23194,0.49100125,1,986
23195,5876857.0,1,56.90000000000188,60.59999999998632,2024-02-11,23195,0.797517,1,277
23196,18004532.0,1,29.10000000000346,8.299999999989296,2024-02-12,23196,0.007221264,1,424
23197,25526178.0,1,47.8000000000024,112.19999999998339,2024-05-04,23197,0.16608483,1,950
23198,16451684.0,1,47.40000000000242,-114.00000000000375,2024-09-26,23198,0.06505922,1,1907
23199,15219479.0,1,-6.199999999994532,20.89999999998858,2024-12-12,23199,0.88499117,1,616
23200,25149090.0,1,28.900000000003473,-2.1000000000101124,2024-08-20,23200,0.10534474,1,445
23201,22345296.0,1,-5.399999999994577,-81.00000000000563,2024-05-11,23201,0.76697904,1,14
23202,6761100.5,1,24.500000000003723,113.59999999998331,2024-01-02,23202,0.95305413,1,105
23203,21404434.0,1,6.800000000004729,1.6999999999896716,2024-04-24,23203,0.5510476,1,73
23204,6360130.0,1,43.100000000002666,21.999999999988518,2024-01-01,23204,0.771984,1,474
23205,0.0,1,71.70000000000104,-34.30000000000828,2024-11-26,23205,0.14235194,1,3001
23206,23471600.0,1,22.500000000003837,74.29999999998554,2024-03-05,23206,0.008650548,1,398
23207,25701216.0,1,54.30000000000203,96.89999999998429,2024-05-04,23207,0.3038507,1,1355
23208,8919927.0,1,39.50000000000287,95.29999999998438,2024-09-12,23208,0.7980728,1,3768
23209,26254870.0,1,-12.999999999994145,-45.90000000000762,2024-11-17,23209,0.550661,1,831
23210,13897408.0,1,66.30000000000135,-158.8000000000012,2024-05-22,23210,0.8680596,1,52
23211,11827104.0,1,26.200000000003627,94.8999999999844,2024-11-23,23211,0.41923347,1,1724
23212,22431088.0,1,14.200000000004309,47.49999999998707,2024-09-02,23212,0.38700885,1,609
23213,28156756.0,1,19.400000000004013,20.099999999988626,2024-04-25,23213,0.039420035,1,486
23214,17183964.0,1,27.90000000000353,71.89999999998568,2024-10-29,23214,0.009738804,1,134
23215,23124518.0,1,12.800000000004388,42.39999999998736,2024-03-30,23215,0.69705665,1,310
23216,21927384.0,1,22.10000000000386,26.399999999988268,2024-10-22,23216,0.0046285093,1,628
23217,4370815.0,1,50.700000000002234,7.199999999989359,2024-02-11,23217,0.7757674,1,133
23218,23461092.0,1,12.200000000004422,26.299999999988273,2024-02-04,23218,0.05649543,1,525
23219,17181102.0,1,29.30000000000345,109.59999999998354,2024-02-10,23219,0.15792403,1,789
23220,10465438.0,1,37.10000000000301,102.49999999998397,2024-12-06,23220,0.38410637,1,3316
23221,16018739.0,1,7.600000000004684,46.9999999999871,2024-05-03,23221,0.8841043,1,489
23222,20075372.0,1,17.100000000004144,76.59999999998541,2024-02-26,23222,0.14356914,1,411
23223,20520892.0,1,24.100000000003746,-6.600000000009857,2024-10-20,23223,0.022934223,1,283
23224,22507682.0,1,41.30000000000277,92.39999999998452,2024-08-22,23224,0.19032137,1,1177
23225,14755049.0,1,-27.799999999993304,-57.300000000006975,2024-04-05,23225,0.26304787,1,72
23226,1483290.0,1,63.20000000000152,-148.00000000000182,2024-11-14,23226,0.8483885,1,1152
23227,10827699.0,1,36.800000000003024,-5.400000000009925,2024-12-08,23227,0.11755198,1,642
23228,28296516.0,1,55.600000000001955,-72.7000000000061,2024-05-11,23228,0.18213876,1,458
23229,17911848.0,1,21.800000000003877,112.4999999999834,2024-06-24,23229,0.9253185,1,22
23230,12174075.0,1,47.000000000002444,10.199999999989188,2024-02-21,23230,0.8389939,1,2273
23231,23224096.0,1,5.20000000000482,23.19999999998845,2024-02-07,23231,0.11608083,1,527
23232,18039338.0,1,-24.49999999999349,126.89999999998258,2024-12-08,23232,0.9047267,1,434
23233,7091619.5,1,28.80000000000348,69.19999999998583,2024-01-05,23233,0.44152355,1,325
23234,21267138.0,1,-12.89999999999415,23.999999999988404,2024-07-31,23234,0.11711702,1,1164
23235,19964198.0,1,-5.899999999994549,-54.80000000000712,2024-04-29,23235,0.29719046,1,249
23236,12942823.0,1,18.800000000004047,-96.50000000000475,2024-11-21,23236,0.65332395,1,100
23237,26863650.0,1,22.900000000003814,-3.1000000000100556,2024-07-27,23237,0.017031714,1,271
23238,17265292.0,1,13.800000000004331,-13.800000000009447,2024-08-04,23238,0.9342938,1,34
23239,18628974.0,1,-17.99999999999386,48.99999999998698,2024-01-24,23239,0.93140954,1,459
23240,5774495.5,1,45.90000000000251,-106.1000000000042,2024-12-07,23240,0.92413527,1,861
23241,25458626.0,1,25.80000000000365,112.29999999998336,2024-07-23,23241,0.35242608,1,203
23242,10446484.0,1,44.40000000000259,133.39999999998219,2024-08-13,23242,0.7120162,1,195
23243,16420732.0,1,4.0000000000048885,30.299999999988046,2024-08-05,23243,0.8213133,1,867
23244,27457302.0,1,24.00000000000375,-10.300000000009646,2024-07-29,23244,0.012292437,1,229
23245,11388053.0,1,36.50000000000304,115.0999999999832,2024-01-26,23245,0.27424532,1,43
23246,8035014.0,1,52.20000000000215,70.89999999998574,2024-09-08,23246,0.7656221,1,379
23247,25611008.0,1,-22.099999999993628,141.59999999998172,2024-01-03,23247,0.39673638,1,271
23248,373683.7,1,63.20000000000152,97.9999999999842,2024-01-02,23248,0.9203848,1,411
23249,21622618.0,1,46.90000000000245,95.09999999998433,2024-04-01,23249,0.7705695,1,1730
23250,13913756.0,1,34.10000000000318,102.59999999998394,2024-01-02,23250,0.0,1,3713
23251,21219266.0,1,5.000000000004832,28.899999999988125,2024-05-29,23251,0.69505847,1,661
23252,5074015.0,1,71.50000000000105,128.89999999998247,2024-03-11,23252,0.55991733,1,28
23253,5381714.0,1,43.100000000002666,58.799999999986426,2024-01-04,23253,0.7697646,1,59
23254,23672774.0,1,-23.49999999999355,-62.900000000006656,2024-02-07,23254,0.83462423,1,225
23255,25978712.0,1,-19.499999999993776,19.099999999988682,2024-12-24,23255,0.651868,1,1200
23256,14909455.0,1,-16.59999999999394,144.49999999998158,2024-03-10,23256,0.86386144,1,294
23257,21272798.0,1,1.1000000000050534,99.39999999998412,2024-07-19,23257,0.83349925,1,333
23258,16113367.0,1,-5.1999999999945885,-68.10000000000636,2024-11-03,23258,0.9585041,1,136
23259,19932336.0,1,14.100000000004314,-2.1000000000101124,2024-09-08,23259,0.48600334,1,337
23260,16289518.0,1,38.10000000000295,66.89999999998597,2024-10-13,23260,0.42204252,1,1411
23261,24407186.0,1,-20.199999999993736,130.39999999998236,2024-10-18,23261,0.31346902,1,379
23262,17199700.0,1,41.900000000002734,126.99999999998255,2024-06-02,23262,0.5745415,1,809
23263,8934082.0,1,44.3000000000026,141.59999999998172,2024-05-12,23263,0.97064584,1,0
23264,14571306.0,1,-27.399999999993327,115.0999999999832,2024-03-14,23264,0.5319939,1,233
23265,18734546.0,1,42.80000000000268,-118.90000000000347,2024-09-30,23265,0.18068065,1,1486
23266,22553338.0,1,10.600000000004513,27.499999999988205,2024-09-27,23266,0.45189136,1,421
23267,22542334.0,1,56.40000000000191,-112.00000000000387,2024-07-03,23267,0.5829581,1,496
23268,21257228.0,1,11.90000000000444,33.499999999987864,2024-12-18,23268,0.06914862,1,492
23269,19852950.0,1,-13.7999999999941,14.899999999988921,2024-01-05,23269,0.8266652,1,1537
23270,9445259.0,1,32.70000000000326,115.19999999998322,2024-10-19,23270,0.9063526,1,38
23271,19319346.0,1,13.800000000004331,101.99999999998397,2024-12-25,23271,0.53783184,1,41
23272,8462356.0,1,55.00000000000199,51.399999999986846,2024-03-26,23272,0.9298308,1,122
23273,22688022.0,1,9.300000000004587,79.99999999998522,2024-08-01,23273,0.881655,1,2
23274,31438882.0,1,-35.29999999999288,-58.20000000000692,2024-01-15,23274,0.18211056,1,17
23275,24207680.0,1,15.300000000004246,14.999999999988916,2024-09-29,23275,0.2347117,1,342
23276,22441240.0,1,-8.099999999994424,114.39999999998327,2024-02-20,23276,0.5289599,1,53
23277,24144086.0,1,18.500000000004064,32.8999999999879,2024-09-09,23277,0.06360182,1,459
23278,17671714.0,1,31.80000000000331,-84.30000000000544,2024-02-14,23278,0.42394358,1,97
23279,22539158.0,1,33.7000000000032,69.8999999999858,2024-07-09,23279,0.25442103,1,2075
23280,14381380.0,1,-19.499999999993776,-61.000000000006764,2024-05-01,23280,0.39674821,1,296
23281,9760484.0,1,25.500000000003666,94.3999999999844,2024-07-05,23281,0.9890015,1,1159
